,Restaurant,Latitude,Longitude,URL
106,Ayamwings Food House - Intramuros,14.588592,120.977331,https://food.grab.com/ph/en/restaurant/ayamwings-food-house-intramuros-delivery/2-C22DSCEGRT5FBE
107,Kanto King - UST [Available for LONG-DISTANCE DELIVERY],14.611589261386,120.987806,https://food.grab.com/ph/en/restaurant/kanto-king-ust-available-for-long-distance-delivery-delivery/2-CY4XJCDJFEWAA2
108,Ali and Pau Foodhouse - Quiapo,14.599928333333333,120.9882267,https://food.grab.com/ph/en/restaurant/ali-and-pau-foodhouse-quiapo-delivery/2-C2AXL8KGA7XEUA
109,625 Sugar Cup Milktea House - Ah Lacson Ave.,14.6068311,120.9953495,https://food.grab.com/ph/en/restaurant/625-sugar-cup-milktea-house-ah-lacson-ave-delivery/2-C2VFCUJBJZEHKA
110,Casa Crawford: Modern Mexican Kitchen - UST [Available for LONG-DISTANCE DELIVERY],14.61170413,120.987778,https://food.grab.com/ph/en/restaurant/casa-crawford-modern-mexican-kitchen-ust-available-for-long-distance-delivery-delivery/2-C24JVJ5FJP3EDE
111,Emoteara Cafe - Lacson Avenue [Available for LONG-DISTANCE DELIVERY],14.606835,120.9954061,https://food.grab.com/ph/en/restaurant/emoteara-cafe-lacson-avenue-available-for-long-distance-delivery-delivery/2-C2AZAXTCL2MULX
112,Dropshot Burger - Laon Laan St. [Available for LONG-DISTANCE DELIVERY],14.61317095,120.9879167,https://food.grab.com/ph/en/restaurant/dropshot-burger-laon-laan-st-available-for-long-distance-delivery-delivery/2-C2W3RTJHEY3TT2
113,New Yorker Buffalo Wings - Biak Na Bato [Available for LONG-DISTANCE DELIVERY],14.614689,120.977246,https://food.grab.com/ph/en/restaurant/new-yorker-buffalo-wings-biak-na-bato-available-for-long-distance-delivery-delivery/2-C2VJLEBZCKLXL6
114,Rhieham's Kitchenette - United Nations Ave.,14.582932,120.986323,https://food.grab.com/ph/en/restaurant/rhieham-s-kitchenette-united-nations-ave-delivery/2-C2UVV2CTG8CJV6
115,Scorched Smokehouse - SM Manila,14.590160382858116,120.98297833862377,https://food.grab.com/ph/en/restaurant/scorched-smokehouse-sm-manila-delivery/2-C22TVED3GXEGLE
116,Zagu - Carriedo,14.599014971754528,120.98156781349236,https://food.grab.com/ph/en/restaurant/zagu-carriedo-delivery/2-C23KCYNANNDJNN
117,Macao Imperial Tea - Mendiola [Available for LONG-DISTANCE DELIVERY],14.60122955,120.9897688,https://food.grab.com/ph/en/restaurant/macao-imperial-tea-mendiola-available-for-long-distance-delivery-delivery/2-CY2EGPUFTYKJVX
118,Wai Ying Fastfood - Binondo [Available for LONG-DISTANCE DELIVERY],14.602068853150598,120.97598854230432,https://food.grab.com/ph/en/restaurant/wai-ying-fastfood-binondo-available-for-long-distance-delivery-delivery/2-C2MFREUZN6WKLN
119,Dadudz Unli Wings - St. Thomas Square,14.60562305,120.988576,https://food.grab.com/ph/en/restaurant/dadudz-unli-wings-st-thomas-square-delivery/2-C23ZNBUFGADZTN
120,Happilee Korean Kitchen - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],14.6143448,120.9925752,https://food.grab.com/ph/en/restaurant/happilee-korean-kitchen-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C2JECYXXKF2ATA
121,David's Tea House - Sta. Cruz [Available for LONG-DISTANCE DELIVERY],14.60081561,120.9792872,https://food.grab.com/ph/en/restaurant/david-s-tea-house-sta-cruz-available-for-long-distance-delivery-delivery/PHGFSTI0000019k
122,King Chef - Lucky Chinatown Mall (Seafood Restaurant),14.6032502,120.9733011475,https://food.grab.com/ph/en/restaurant/king-chef-lucky-chinatown-mall-seafood-restaurant-delivery/PHGFSTI0000019v
123,Conti's Bakeshop and Restaurant - SM San Lazaro,14.61780108,120.9853594,https://food.grab.com/ph/en/restaurant/conti-s-bakeshop-and-restaurant-sm-san-lazaro-delivery/2-C2U2WGKAVKXCTE
124,Pepper Lunch Express - Lucky Chinatown [Available for LONG-DISTANCE DELIVERY],14.6029055,120.9738317,https://food.grab.com/ph/en/restaurant/pepper-lunch-express-lucky-chinatown-available-for-long-distance-delivery-delivery/2-CY3VAZCEDGNEVA
125,Greenwich - Carriedo,14.5989135,120.9817615,https://food.grab.com/ph/en/restaurant/greenwich-carriedo-delivery/2-CZD1JGLJCTNVNA
126,Landers Central - Otis [Available for LONG-DISTANCE DELIVERY],14.5901826,120.9991979,https://food.grab.com/ph/en/restaurant/landers-central-otis-available-for-long-distance-delivery-delivery/2-C2BXJKTYNJ6CTX
127,Tim Hortons - CEU,14.599783433333334,120.9915111,https://food.grab.com/ph/en/restaurant/tim-hortons-ceu-delivery/2-CZAHEABBVN3JRE
128,Mister Kabab - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],14.6143335,120.9925847,https://food.grab.com/ph/en/restaurant/mister-kabab-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C2JEE7UARFJYEN
129,Amber - Manila,14.581672593139132,120.98101819939852,https://food.grab.com/ph/en/restaurant/amber-manila-delivery/2-CZDZDAVJRAWGJT
130,24 Chicken - Mendiola [Available for LONG-DISTANCE DELIVERY],14.599993593888414,120.9906229630875,https://food.grab.com/ph/en/restaurant/24-chicken-mendiola-available-for-long-distance-delivery-delivery/2-CZE2EK6UJ7EVPE
131,BonChon - Isetann Recto,14.60313696,120.9841308,https://food.grab.com/ph/en/restaurant/bonchon-isetann-recto-delivery/PHGFSTI000004jh
132,Caution Bistro - Manila [Available for LONG-DISTANCE DELIVERY],14.614305,120.990737,https://food.grab.com/ph/en/restaurant/caution-bistro-manila-available-for-long-distance-delivery-delivery/2-C2WFT2UYEUBDCX
133,Tropical Hut Hamburger - Escolta [Available for LONG-DISTANCE DELIVERY],14.5972994,120.9780227,https://food.grab.com/ph/en/restaurant/tropical-hut-hamburger-escolta-available-for-long-distance-delivery-delivery/2-CYVKSE5CLBNHGX
134,ProJuice - Castillas [Available for LONG-DISTANCE DELIVERY],14.613154,120.990576,https://food.grab.com/ph/en/restaurant/projuice-castillas-available-for-long-distance-delivery-delivery/2-CYKELGDULCBWTN
135,The Aristocrat Restaurant - SM Manila [Available for LONG-DISTANCE DELIVERY],14.59033764,120.9837502,https://food.grab.com/ph/en/restaurant/the-aristocrat-restaurant-sm-manila-available-for-long-distance-delivery-delivery/2-C2LGNT4HGCCBEN
136,Classic Savory - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590010225,120.98377966666668,https://food.grab.com/ph/en/restaurant/classic-savory-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001to
137,Tokyo Tokyo - Xentro Mall Legarda,14.6014757,120.9926647,https://food.grab.com/ph/en/restaurant/tokyo-tokyo-xentro-mall-legarda-delivery/2-C2NJVVAKTXU2TT
138,Krispy Kreme - SM Manila [Available for LONG-DISTANCE DELIVERY],14.5898136,120.9839737,https://food.grab.com/ph/en/restaurant/krispy-kreme-sm-manila-available-for-long-distance-delivery-delivery/AWjFhwxsR-bAtZoKZkaq
139,Omakase - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],14.6143353,120.9925847,https://food.grab.com/ph/en/restaurant/omakase-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C2JEGU22R4MAT2
140,Ice Cream Scooper - España Boulevard [Available for LONG-DISTANCE DELIVERY],14.6117269,120.9953462,https://food.grab.com/ph/en/restaurant/ice-cream-scooper-espa%C3%B1a-boulevard-available-for-long-distance-delivery-delivery/2-C2X2RNECVU4GEX
141,Serenitea - UST Lacson [Available for LONG-DISTANCE DELIVERY],14.61302412,120.98948468333332,https://food.grab.com/ph/en/restaurant/serenitea-ust-lacson-available-for-long-distance-delivery-delivery/2-CZJTAAXDGEJABA
142,Big Scoop - P. Guevarra St,14.6117504,120.9848649,https://food.grab.com/ph/en/restaurant/big-scoop-p-guevarra-st-delivery/2-C2UWRYJBTX4JSE
143,Buffalo's Wings N' Things - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590007714285711,120.9834563,https://food.grab.com/ph/en/restaurant/buffalo-s-wings-n-things-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001ce
144,Pho Hoa Vietnamese Noodle House - Lucky Chinatown Mall [Available for LONG-DISTANCE DELIVERY],14.6034077,120.9734002,https://food.grab.com/ph/en/restaurant/pho-hoa-vietnamese-noodle-house-lucky-chinatown-mall-available-for-long-distance-delivery-delivery/PHGFSTI000001p1
145,Pizza Hut - CM Recto [Available for LONG-DISTANCE DELIVERY],14.6022463,120.98692623157896,https://food.grab.com/ph/en/restaurant/pizza-hut-cm-recto-available-for-long-distance-delivery-delivery/2-CYLCMEJHCNTCGJ
146,Tasty Dumplings - Condesa,14.6007811470715,120.97484072883655,https://food.grab.com/ph/en/restaurant/tasty-dumplings-condesa-delivery/2-C2MKTPBVAFW3RA
147,Red Ribbon - Isetann Recto,14.6030444,120.9841955,https://food.grab.com/ph/en/restaurant/red-ribbon-isetann-recto-delivery/2-CZEWNK6VJ3VBC2
148,Papa John's Pizza - Tri Loyola Building [Available for LONG-DISTANCE DELIVERY],14.6089159,120.9942711,https://food.grab.com/ph/en/restaurant/papa-john-s-pizza-tri-loyola-building-available-for-long-distance-delivery-delivery/2-CYTZE7BTVVEVDA
149,Cara Mia Cakes & Gelato - Lucky Chinatown Mall,14.6033483,120.97343623638152,https://food.grab.com/ph/en/restaurant/cara-mia-cakes-gelato-lucky-chinatown-mall-delivery/PHGFSTI000004ui
150,Cafe Mary Grace - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590339,120.983648,https://food.grab.com/ph/en/restaurant/cafe-mary-grace-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001ch
151,Dosirakuya Korean Street Food - Tondo [Available for LONG DISTANCE DELIVERY],14.610369618110482,120.9742007288326,https://food.grab.com/ph/en/restaurant/dosirakuya-korean-street-food-tondo-available-for-long-distance-delivery-delivery/2-C2MEPBJBLYU2DA
152,Botejyu - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590276707715432,120.9837920725854,https://food.grab.com/ph/en/restaurant/botejyu-sm-manila-available-for-long-distance-delivery-delivery/2-C2NKRLDJPBBERN
153,Boulangerie22 - Pacific Icon Residences,14.6115292,120.988101,https://food.grab.com/ph/en/restaurant/boulangerie22-pacific-icon-residences-delivery/2-CYKFJU5JTUT1AE
154,Mann Hann - Lucky Chinatown Mall [Available for LONG-DISTANCE DELIVERY],14.6035815,120.9737131,https://food.grab.com/ph/en/restaurant/mann-hann-lucky-chinatown-mall-available-for-long-distance-delivery-delivery/2-CZJHRBUDA6W1ET
155,Paotsin - Tutuban Center Mall [Available for LONG-DISTANCE DELIVERY],14.60665571,120.9726245,https://food.grab.com/ph/en/restaurant/paotsin-tutuban-center-mall-available-for-long-distance-delivery-delivery/2-C2N1RCEBNKJFFE
156,Hot Star Large Fried Chicken - Laperal [Available for LONG-DISTANCE DELIVERY],14.6009775,120.9899533,https://food.grab.com/ph/en/restaurant/hot-star-large-fried-chicken-laperal-available-for-long-distance-delivery-delivery/PHGFSTI000000tp
157,Ling Nam - Alonzo [Available for LONG DISTANCE DELIVERY],14.6022232,120.9785885,https://food.grab.com/ph/en/restaurant/ling-nam-alonzo-available-for-long-distance-delivery-delivery/2-C22JWEMHC8CALX
158,Red Table - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590044222222222,120.9827167,https://food.grab.com/ph/en/restaurant/red-table-sm-manila-available-for-long-distance-delivery-delivery/2-CZM3T6WYE36VNA
159,Bacolod Chicken Inasal - Robinsons Otis [Available for LONG-DISTANCE DELIVERY],14.5873584,120.9960196,https://food.grab.com/ph/en/restaurant/bacolod-chicken-inasal-robinsons-otis-available-for-long-distance-delivery-delivery/PHGFSTI000001c0
160,Goldilocks - Good Earth Carriedo Bakeshop,14.5994472,120.9812578,https://food.grab.com/ph/en/restaurant/goldilocks-good-earth-carriedo-bakeshop-delivery/2-CZMACCEBL3DDUE
161,Koomi - SM Manila [Available for LONG-DISTANCE DELIVERY],14.589628916666667,120.983615,https://food.grab.com/ph/en/restaurant/koomi-sm-manila-available-for-long-distance-delivery-delivery/2-C2DZN7XHDFCDRN
162,Max's Restaurant - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590069533333333,120.9837077,https://food.grab.com/ph/en/restaurant/max-s-restaurant-sm-manila-available-for-long-distance-delivery-delivery/2-CYKZLAXTEEVTVE
163,Cha Tuk Chak - Chinatown (Masangkay) [Available for LONG-DISTANCE DELIVERY],14.606833200000002,120.97770568,https://food.grab.com/ph/en/restaurant/cha-tuk-chak-chinatown-masangkay-available-for-long-distance-delivery-delivery/2-CZNXN4LULKC3GJ
164,Andok's - Carriedo,14.5990063,120.9814594,https://food.grab.com/ph/en/restaurant/andok-s-carriedo-delivery/2-CYTCLA2DWCNFT6
165,Hap Chan - Tomas Mapua [Available for LONG-DISTANCE DELIVERY],14.601412584615383,120.9796705,https://food.grab.com/ph/en/restaurant/hap-chan-tomas-mapua-available-for-long-distance-delivery-delivery/PHGFSTI000001ct
166,Dimsum Treats - Dapitan [Available for LONG-DISTANCE DELIVERY],14.6105699,120.9871216,https://food.grab.com/ph/en/restaurant/dimsum-treats-dapitan-available-for-long-distance-delivery-delivery/2-CYNDE3LKTUWEVN
167,Golden Fortune Seafood Restaurant - Binondo [Available for LONG-DISTANCE DELIVERY],14.603557,120.97757,https://food.grab.com/ph/en/restaurant/golden-fortune-seafood-restaurant-binondo-available-for-long-distance-delivery-delivery/PHGFSTI000001cl
168,Happy Lemon - Lucky Chinatown Mall [Available for LONG-DISTANCE DELIVERY],14.60337225625,120.9733677,https://food.grab.com/ph/en/restaurant/happy-lemon-lucky-chinatown-mall-available-for-long-distance-delivery-delivery/PHGFSTI000001cu
169,Mr. Ube Rice and Noodle Haus - Ongpin Street [Available for LONG-DISTANCE DELIVERY],14.600840155867786,120.97590531485672,https://food.grab.com/ph/en/restaurant/mr-ube-rice-and-noodle-haus-ongpin-street-available-for-long-distance-delivery-delivery/PHGFSTI000001p9
170,Peri Peri Charcoal Chicken & Sauce Bar - Espana,14.6071827,120.9909651,https://food.grab.com/ph/en/restaurant/peri-peri-charcoal-chicken-sauce-bar-espana-delivery/2-C2VYJF6DTUEVVX
171,Domino's Pizza - Espana Boulevard,14.60778047,120.9908344,https://food.grab.com/ph/en/restaurant/domino-s-pizza-espana-boulevard-delivery/2-C2LURYBTCUUKJE
172,Giligan's Restaurant - Tutuban Center,14.6065982,120.9726497875,https://food.grab.com/ph/en/restaurant/giligan-s-restaurant-tutuban-center-delivery/2-CZKEJTJGC2XBDE
173,The Great Buddha Cafe - Ongpin [Available for LONG-DISTANCE DELIVERY],14.600144125,120.9751577,https://food.grab.com/ph/en/restaurant/the-great-buddha-cafe-ongpin-available-for-long-distance-delivery-delivery/2-CZBAACMYE6VTHE
174,Chuan Kee Turo Turo - Ongpin Street [Available for LONG-DISTANCE DELIVERY],14.60044895128205,120.9755047,https://food.grab.com/ph/en/restaurant/chuan-kee-turo-turo-ongpin-street-available-for-long-distance-delivery-delivery/2-CZNFE361TKDVGX
175,Dairy Queen - SM Manila,14.589585508791208,120.9836556,https://food.grab.com/ph/en/restaurant/dairy-queen-sm-manila-delivery/2-CYNXGULYATJZCJ
176,Mang Samgyupsal - UST Dapitan [Available for LONG-DISTANCE DELIVERY],14.61208658,120.98875808791666,https://food.grab.com/ph/en/restaurant/mang-samgyupsal-ust-dapitan-available-for-long-distance-delivery-delivery/2-CZJTTTDYJ6BHLX
177,Kanzen Sushi Roll - P Noval Street [Available for LONG-DISTANCE DELIVERY],14.6097302,120.9866011,https://food.grab.com/ph/en/restaurant/kanzen-sushi-roll-p-noval-street-available-for-long-distance-delivery-delivery/2-CZLJRYNXTP4EPA
178,Tinapayan Festival Bakeshoppe - Dapitan Street,14.614121145180505,120.99100072883544,https://food.grab.com/ph/en/restaurant/tinapayan-festival-bakeshoppe-dapitan-street-delivery/2-C2T3ET2ULE5FDE
179,Inasal Chicken Bacolod - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590013033333332,120.983518275,https://food.grab.com/ph/en/restaurant/inasal-chicken-bacolod-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001eo
180,Gerry's Grill Restaurant & Bar - SM Manila [Available for LONG-DISTANCE DELIVERY],14.5900457,120.9826271,https://food.grab.com/ph/en/restaurant/gerry-s-grill-restaurant-bar-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001ey
181,Pancake House - Lucky China Town [Available for LONG-DISTANCE DELIVERY],14.602856195652176,120.97327414761904,https://food.grab.com/ph/en/restaurant/pancake-house-lucky-china-town-available-for-long-distance-delivery-delivery/2-CYMHTYWCGE6CVE
182,Kyu Kyu - UST [Available for LONG-DISTANCE DELIVERY],14.610411075,120.9901169,https://food.grab.com/ph/en/restaurant/kyu-kyu-ust-available-for-long-distance-delivery-delivery/2-CZLVEA51EX6FBA
183,BreadTalk - SM San Lazaro,14.6177326,120.98623597076924,https://food.grab.com/ph/en/restaurant/breadtalk-sm-san-lazaro-delivery/2-C2AWNB2YC6KUNE
184,Gotobox - Legarda[Available for LONG-DISTANCE DELIVERY],14.6010151,120.99158,https://food.grab.com/ph/en/restaurant/gotobox-legarda-available-for-long-distance-delivery-delivery/2-C2JFANJWFFBWGN
185,Everything But Cheese - SM Manila [Available for LONG-DISTANCE DELIVERY],14.59004388888889,120.98259453333334,https://food.grab.com/ph/en/restaurant/everything-but-cheese-sm-manila-available-for-long-distance-delivery-delivery/2-CZAJSA4XAFAZV2
186,Baliwag Lechon Manok - Laong Laan Manila [Available for LONG-DISTANCE DELIVERY],14.61482425,120.9896263,https://food.grab.com/ph/en/restaurant/baliwag-lechon-manok-laong-laan-manila-available-for-long-distance-delivery-delivery/2-C2CGNKTYGA4ZL6
187,Not Just Sweet - Firmeza Street [Available for LONG-DISTANCE DELIVERY],14.6075797,120.9993933,https://food.grab.com/ph/en/restaurant/not-just-sweet-firmeza-street-available-for-long-distance-delivery-delivery/2-CY5AMAVKNX2WVE
188,Binalot - Robinsons Otis [Available for LONG-DISTANCE DELIVERY],14.5874479,120.9959682,https://food.grab.com/ph/en/restaurant/binalot-robinsons-otis-available-for-long-distance-delivery-delivery/AWgx66fJ5b9pQDOtNxsz
189,Gringo - SM Manila [Available for LONG-DISTANCE DELIVERY],14.5899221,120.9837879,https://food.grab.com/ph/en/restaurant/gringo-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000002p1
190,Pizza Telefono - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],14.6143263,120.9925842,https://food.grab.com/ph/en/restaurant/pizza-telefono-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C2JYNKVUCYUVJ2
191,Chachago - Legarda [Available for LONG-DISTANCE DELIVERY],14.5993607,120.99041435,https://food.grab.com/ph/en/restaurant/chachago-legarda-available-for-long-distance-delivery-delivery/2-CZEVRJKDE36CR2
192,Cafe Perene - Benavidez Street [Available for LONG-DISTANCE DELIVERY],14.6070714,120.9783826,https://food.grab.com/ph/en/restaurant/cafe-perene-benavidez-street-available-for-long-distance-delivery-delivery/2-C2CZUEEGV6BBDE
193,Pancit Ng Taga Malabon - Quiapo,14.5975467,120.9837582,https://food.grab.com/ph/en/restaurant/pancit-ng-taga-malabon-quiapo-delivery/2-C2UGAEDFJYCDFA
194,Carol's Chicken and Lechon Belly - Binondo [Available for LONG-DISTANCE DELIVERY],14.60679,120.97779,https://food.grab.com/ph/en/restaurant/carol-s-chicken-and-lechon-belly-binondo-available-for-long-distance-delivery-delivery/2-C2XJLBWDVT4EE2
195,Hong Kong Noodles & Dimsum House - Quiapo [Available for LONG-DISTANCE DELIVERY],14.59921805,120.9841343,https://food.grab.com/ph/en/restaurant/hong-kong-noodles-dimsum-house-quiapo-available-for-long-distance-delivery-delivery/PHGFSTI000001d8
196,Zark's Burgers - SM Manila [Available for LONG-DISTANCE DELIVERY],14.590033600000002,120.9825522,https://food.grab.com/ph/en/restaurant/zark-s-burgers-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000000tt
197,Mesa - San Lazaro [Available for LONG-DISTANCE DELIVERY],14.6176727,120.98598838,https://food.grab.com/ph/en/restaurant/mesa-san-lazaro-available-for-long-distance-delivery-delivery/2-CZLFME23T8CELX
198,Lots'A Pizza - 999 Mall [Available for LONG-DISTANCE DELIVERY],14.60486,120.97355,https://food.grab.com/ph/en/restaurant/lots-a-pizza-999-mall-available-for-long-distance-delivery-delivery/2-C2BGJE41G2X3TA
199,Lucky House Restaurant - Sampaloc [Available for LONG-DISTANCE DELIVERY],14.60838526108968,120.99385625011324,https://food.grab.com/ph/en/restaurant/lucky-house-restaurant-sampaloc-available-for-long-distance-delivery-delivery/2-CYTTAA6YA76GEN
200,President Grand Palace Resturant - Binondo [Available for LONG-DISTANCE DELIVERY],14.601248470666576,120.9763685423294,https://food.grab.com/ph/en/restaurant/president-grand-palace-resturant-binondo-available-for-long-distance-delivery-delivery/2-C2NXDB2GJJ5JET
201,Sio Cha 小吃 - Asian Cuisine Masangkay Street,14.6089106,120.9790354,https://food.grab.com/ph/en/restaurant/sio-cha-%E5%B0%8F%E5%90%83-asian-cuisine-masangkay-street-delivery/2-C2EHAFWFTX2WVJ
202,Chatime - SM Manila [Available for LONG-DISTANCE DELIVERY],14.5898174,120.9838542,https://food.grab.com/ph/en/restaurant/chatime-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001ts
203,Selecta Ice Cream Shop - Sta Cruz,14.61014666,120.9850458,https://food.grab.com/ph/en/restaurant/selecta-ice-cream-shop-sta-cruz-delivery/2-CYWFLCNBKFCZJJ
204,Yi Fang Taiwan Fruit Tea - Binondo [Available for LONG-DISTANCE DELIVERY],14.5987875,120.97545666666667,https://food.grab.com/ph/en/restaurant/yi-fang-taiwan-fruit-tea-binondo-available-for-long-distance-delivery-delivery/2-CYTJJB21TEM3BA
205,Original Cake - SM Manila,14.5896107,120.98367778,https://food.grab.com/ph/en/restaurant/original-cake-sm-manila-delivery/2-CYTZVYWGRREWJT
206,Seattle's Best Coffee - UST [Available for LONG-DISTANCE DELIVERY],14.6096898,120.991602925,https://food.grab.com/ph/en/restaurant/seattle-s-best-coffee-ust-available-for-long-distance-delivery-delivery/PHGFSTI000001d1
207,Mammy's Kitchen - Gelinos Street,14.6148228,120.986745,https://food.grab.com/ph/en/restaurant/mammy-s-kitchen-gelinos-street-delivery/2-CZEJHFWBAYWXTJ
208,Shi Lin - Lucky Chinatown Mall [Available for LONG-DISTANCE DELIVERY],14.6035728,120.9736994,https://food.grab.com/ph/en/restaurant/shi-lin-lucky-chinatown-mall-available-for-long-distance-delivery-delivery/PHGFSTI00000120
209,Turks - Quiapo [Available for LONG-DISTANCE DELIVERY],14.5981151,120.9841068,https://food.grab.com/ph/en/restaurant/turks-quiapo-available-for-long-distance-delivery-delivery/2-CYUJJNTDCZCXNX
210,Merienda by Pan de Manila - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],14.61449502,120.9924836,https://food.grab.com/ph/en/restaurant/merienda-by-pan-de-manila-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C23KRXJJGKAVCJ
211,BreadTalk - SM Manila,14.5901009,120.98298102,https://food.grab.com/ph/en/restaurant/breadtalk-sm-manila-delivery/2-CZEWLZKCGTJDT6
212,D'Cream Coffee & Tea - Gastambide [Available for LONG-DISTANCE DELIVERY],14.602537159456176,120.990464275,https://food.grab.com/ph/en/restaurant/d-cream-coffee-tea-gastambide-available-for-long-distance-delivery-delivery/2-CYJ2NBDCN2VWLE
213,Hightea - St. Jude [Available for LONG-DISTANCE DELIVERY],14.59737887,120.995344,https://food.grab.com/ph/en/restaurant/hightea-st-jude-available-for-long-distance-delivery-delivery/2-CYNVPAMFAFT1TT
